"Gene","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"GOLT1B",5,3,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"GON4L",11,20,5,8,0.2,0,-Inf,0.698970004336019
"GON7",1,0,1,0,1,Inf,Inf,0
"GOPC",1,5,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"GORAB",1,0,1,0,1,Inf,Inf,0
"GORASP1",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GORASP2",9,9,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"GOSR1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GOSR2",3,2,2,2,1,1,0,4.82163733276644e-17
"GOT1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GOT2",4,10,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"GP1BA",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"GPA33",3,9,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"GPAA1",10,16,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"GPALPP1",2,5,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"GPAT4",6,6,4,5,1,0.619687542666112,-0.690387128214864,0
"GPATCH1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GPATCH11",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GPATCH2",1,0,1,0,1,Inf,Inf,0
"GPATCH3",4,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GPATCH4",5,4,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"GPATCH8",11,17,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"GPBP1",6,13,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"GPBP1L1",3,7,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"GPC1",1,1,1,1,1,1,0,0
"GPC2",1,2,1,1,1,1,0,0
"GPCPD1",3,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GPHN",1,2,1,1,1,1,0,0
"GPI",8,12,6,5,1,1.73456920800836,0.794577404221031,4.82163733276644e-17
"GPKOW",5,3,4,3,1,1.61371647991769,0.690387128214865,0
"GPN1",4,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GPN2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GPR107",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"GPR108",11,9,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GPR155",4,6,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"GPR174",8,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"GPR18",1,1,1,1,1,1,0,0
"GPR180",1,2,1,1,1,1,0,0
"GPR183",13,26,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"GPR22",4,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"GPR25",3,4,3,3,1,1,0,4.82163733276644e-17
"GPR52",1,0,1,0,1,Inf,Inf,0
"GPR65",8,4,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"GPR68",3,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GPR89B",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"GPRASP1",2,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"GPRIN3",2,10,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"GPS1",9,10,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"GPS2",14,11,6,6,1,1,0,4.82163733276644e-17
"GPSM3",5,5,4,4,1,1,0,0
"GPX1",4,5,3,4,1,0.619687542666112,-0.690387128214864,0
"GPX3",1,0,1,0,1,Inf,Inf,0
"GPX4",16,16,8,7,1,Inf,Inf,0
"GPX7",1,1,1,1,1,1,0,0
"GRAMD1A",6,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"GRAMD2B",1,1,1,1,1,1,0,0
"GRAP",6,9,4,5,1,0.619687542666112,-0.690387128214864,0
"GRAP2",3,15,3,4,1,0.619687542666112,-0.690387128214864,0
"GRAPL",1,0,1,0,1,Inf,Inf,0
"GRB2",17,19,6,6,1,1,0,4.82163733276644e-17
"GRHPR",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"GRID2IP",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GRIK1-AS2",1,1,1,1,1,1,0,0
"GRIN2A",1,1,1,1,1,1,0,0
"GRINA",2,2,2,1,1,2.21433421093488,1.1468729854753,0
"GRIPAP1",9,13,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"GRK2",8,16,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"GRK5",5,5,5,4,1,1.61371647991769,0.690387128214865,0
"GRK6",7,11,6,7,1,0.451603012346455,-1.1468729854753,0
"GRM7",1,0,1,0,1,Inf,Inf,0
"GRN",4,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GRPEL1",3,4,3,3,1,1,0,4.82163733276644e-17
"GRPEL2",3,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"GRSF1",11,6,2,2,1,1,0,4.82163733276644e-17
"GRWD1",7,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"GSDMD",12,16,6,6,1,1,0,4.82163733276644e-17
"GSK3B",1,1,1,1,1,1,0,0
"GSKIP",1,0,1,0,1,Inf,Inf,0
"GSN",1,0,1,0,1,Inf,Inf,0
"GSPT1",2,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"GSPT2",4,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"GSR",1,1,1,1,1,1,0,0
"GSS",5,6,4,5,1,0.619687542666112,-0.690387128214864,0
"GSTA1",1,0,1,0,1,Inf,Inf,0
"GSTK1",24,36,7,8,1,0,-Inf,0
"GSTM2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GSTM4",1,0,1,0,1,Inf,Inf,0
"GSTO1",1,1,1,1,1,1,0,0
"GSTP1",4,2,2,1,1,2.21433421093488,1.1468729854753,0
"GTDC1",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"GTF2B",3,2,2,2,1,1,0,4.82163733276644e-17
"GTF2E1",1,0,1,0,1,Inf,Inf,0
"GTF2E2",1,1,1,1,1,1,0,0
"GTF2F1",7,4,6,3,0.314685314685315,4.47368223454136,2.16146278546891,0.502123523689718
"GTF2H1",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"GTF2H4",1,1,1,1,1,1,0,0
"GTF2H5",4,0,3,0,0.2,Inf,Inf,0.698970004336019
"GTF2I",5,2,5,2,0.314685314685315,4.47368223454136,2.16146278546891,0.502123523689718
"GTF3A",20,14,6,8,0.466666666666667,0,-Inf,0.330993219041424
"GTF3C1",9,9,6,5,1,1.73456920800836,0.794577404221031,4.82163733276644e-17
"GTF3C2",5,9,4,5,1,0.619687542666112,-0.690387128214864,0
"GTF3C2;GTF3C2-AS1",1,0,1,0,1,Inf,Inf,0
"GTF3C3",3,4,3,3,1,1,0,4.82163733276644e-17
"GTF3C4",1,1,1,1,1,1,0,0
"GTF3C5",3,13,1,7,0.0101010101010101,0.031638956060821,-4.98215419144073,1.99563519459755
"GTF3C6",4,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"GTPBP1",3,6,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"GTPBP10",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GTPBP2",1,1,1,1,1,1,0,0
"GTPBP3",7,3,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"GTPBP4",1,0,1,0,1,Inf,Inf,0
"GUCA1B",1,0,1,0,1,Inf,Inf,0
"GUCD1",1,2,1,1,1,1,0,0
"GUF1",2,2,2,2,1,1,0,4.82163733276644e-17
"GUK1",11,20,5,8,0.2,0,-Inf,0.698970004336019
"GUSB",7,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"GYG1",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"GYPC",7,2,6,2,0.131934731934732,7.61355555815879,2.92857035493369,0.879640860996452
"GYS1",2,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"GZMA",1,0,1,0,1,Inf,Inf,0
"GZMH",1,0,1,0,1,Inf,Inf,0
"GZMK",2,1,1,1,1,1,0,0
"GZMM",5,4,4,4,1,1,0,0
"H2AFJ",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"H2AFV",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"H2AFY",4,10,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"H2AFZ",12,10,6,6,1,1,0,4.82163733276644e-17
"H3F3B",30,36,8,8,1,0,-Inf,0
"H3F3C",1,1,1,1,1,1,0,0
"HACD1",2,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HACD2",1,0,1,0,1,Inf,Inf,0
"HACD3",1,5,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HACD4",1,5,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HACE1",1,1,1,1,1,1,0,0
"HACL1",4,5,4,3,1,1.61371647991769,0.690387128214865,0
"HADH",3,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HADHA",16,18,6,7,1,0.451603012346455,-1.1468729854753,0
"HADHB",7,9,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HAGH",1,5,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HAGHL",2,2,2,2,1,1,0,4.82163733276644e-17
"HAPLN3",7,4,3,4,1,0.619687542666112,-0.690387128214864,0
"HARS",4,8,4,3,1,1.61371647991769,0.690387128214865,0
"HARS2",2,6,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HAS3",1,0,1,0,1,Inf,Inf,0
"HAT1",5,4,4,3,1,1.61371647991769,0.690387128214865,0
"HAUS1",1,1,1,1,1,1,0,0
"HAUS3",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HAUS5",5,7,4,5,1,0.619687542666112,-0.690387128214864,0
"HAUS7",4,4,4,3,1,1.61371647991769,0.690387128214865,0
"HAUS8",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"HAVCR1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HAX1",1,9,1,6,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"HBB",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"HBP1",9,16,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HBS1L",6,6,4,5,1,0.619687542666112,-0.690387128214864,0
"HCCS",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"HCFC1",19,34,7,8,1,0,-Inf,0
"HCFC1R1",1,0,1,0,1,Inf,Inf,0
"HCFC2",1,2,1,1,1,1,0,0
"HCG27",1,0,1,0,1,Inf,Inf,0
"HCK",1,0,1,0,1,Inf,Inf,0
"HCLS1",50,64,8,8,1,0,-Inf,0
"HCST",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HDAC1",19,20,6,8,0.466666666666667,0,-Inf,0.330993219041424
"HDAC10",2,5,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"HDAC2",2,2,2,2,1,1,0,4.82163733276644e-17
"HDAC3",5,5,5,2,0.314685314685315,4.47368223454136,2.16146278546891,0.502123523689718
"HDAC4",7,10,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"HDAC5",5,8,5,5,1,1,0,4.82163733276644e-17
"HDAC6",4,4,3,4,1,0.619687542666112,-0.690387128214864,0
"HDAC7",10,14,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HDAC8",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HDDC2",3,5,3,4,1,0.619687542666112,-0.690387128214864,0
"HDDC3",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HDGFL2",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HDHD2",3,2,2,2,1,1,0,4.82163733276644e-17
"HDHD3",5,2,5,2,0.314685314685315,4.47368223454136,2.16146278546891,0.502123523689718
"HDHD5",5,5,4,5,1,0.619687542666112,-0.690387128214864,0
"HDLBP",9,11,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HEATR1",3,10,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"HEATR3",1,1,1,1,1,1,0,0
"HEATR5B",10,19,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HEATR6",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HEBP1",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HEBP2",2,2,2,2,1,1,0,4.82163733276644e-17
"HECTD1",6,14,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"HECTD3",8,10,6,6,1,1,0,4.82163733276644e-17
"HECTD4",1,6,1,6,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"HEG1",2,0,1,0,1,Inf,Inf,0
"HELB",7,10,6,6,1,1,0,4.82163733276644e-17
"HELLS",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HELQ",5,7,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HELZ",6,23,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HELZ2",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HEMK1",2,9,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"HENMT1",4,0,3,0,0.2,Inf,Inf,0.698970004336019
"HERC1",25,26,8,8,1,0,-Inf,0
"HERC1;HERC1",1,0,1,0,1,Inf,Inf,0
"HERC2",4,14,4,8,0.076923076923077,0,-Inf,1.11394335230684
"HERC3",5,12,4,5,1,0.619687542666112,-0.690387128214864,0
"HERC4",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HERC5",4,10,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"HERC6",12,3,4,3,1,1.61371647991769,0.690387128214865,0
"HERPUD1",15,20,8,8,1,0,-Inf,0
"HERPUD2",1,6,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HEXA",9,10,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HEXB",3,8,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HEXD",6,5,3,4,1,0.619687542666112,-0.690387128214864,0
"HEXIM1",4,3,3,3,1,1,0,4.82163733276644e-17
"HGS",35,31,8,8,1,0,-Inf,0
"HIBADH",5,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"HIBCH",4,10,3,4,1,0.619687542666112,-0.690387128214864,0
"HID1",1,0,1,0,1,Inf,Inf,0
"HIF1A",10,11,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HIF1AN",1,6,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HIGD1A",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HIGD1B",1,0,1,0,1,Inf,Inf,0
"HIGD2A",4,8,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"HIKESHI",4,3,3,3,1,1,0,4.82163733276644e-17
"HINFP",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HINT1",10,12,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HINT2",3,3,3,3,1,1,0,4.82163733276644e-17
"HIP1R",4,4,4,3,1,1.61371647991769,0.690387128214865,0
"HIPK1",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HIPK2",1,0,1,0,1,Inf,Inf,0
"HIPK3",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HIRA",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HIRIP3",4,1,2,1,1,2.21433421093488,1.1468729854753,0
"HIST1H1D",3,2,2,2,1,1,0,4.82163733276644e-17
"HIST1H2AD",1,0,1,0,1,Inf,Inf,0
"HIST1H2BG",1,1,1,1,1,1,0,0
"HIST1H2BK",1,1,1,1,1,1,0,0
"HIST1H4C",5,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"HIST1H4D",1,0,1,0,1,Inf,Inf,0
"HIST3H2A",1,0,1,0,1,Inf,Inf,0
"HIVEP1",6,11,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HIVEP2",17,47,7,8,1,0,-Inf,0
"HIVEP3",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HK1",13,22,6,8,0.466666666666667,0,-Inf,0.330993219041424
"HK2",1,0,1,0,1,Inf,Inf,0
"HK3",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HKDC1",1,5,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HLA-A",65,74,8,8,1,0,-Inf,0
"HLA-B",78,66,8,8,1,0,-Inf,0
"HLA-C",74,88,8,8,1,0,-Inf,0
"HLA-DMA",2,2,2,2,1,1,0,4.82163733276644e-17
"HLA-DMB",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HLA-DOA",1,1,1,1,1,1,0,0
"HLA-DOB",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HLA-DPA1",10,5,6,4,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"HLA-DPB1",5,10,4,4,1,1,0,0
"HLA-DQA1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HLA-DQA2",1,0,1,0,1,Inf,Inf,0
"HLA-DQB1",13,9,6,5,1,1.73456920800836,0.794577404221031,4.82163733276644e-17
"HLA-DQB2",10,12,5,5,1,1,0,4.82163733276644e-17
"HLA-DRA",4,3,3,3,1,1,0,4.82163733276644e-17
"HLA-DRB1",5,3,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"HLA-DRB5",7,4,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"HLA-E",108,139,8,8,1,0,-Inf,0
"HLA-F",208,182,8,8,1,0,-Inf,0
"HLA-G",216,145,8,8,1,0,-Inf,0
"HLA-H",1,0,1,0,1,Inf,Inf,0
"HLCS",6,4,4,4,1,1,0,0
"HLTF",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HM13",5,15,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HMBOX1",2,2,2,2,1,1,0,4.82163733276644e-17
"HMCES",3,3,2,2,1,1,0,4.82163733276644e-17
"HMGA1",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HMGB1",13,18,5,8,0.2,0,-Inf,0.698970004336019
"HMGB2",12,16,7,8,1,0,-Inf,0
"HMGB3",1,0,1,0,1,Inf,Inf,0
"HMGCL",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"HMGCR",4,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HMGCS1",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"HMGN1",7,14,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HMGN2",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HMGN3",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HMGN4",5,5,5,4,1,1.61371647991769,0.690387128214865,0
"HMGXB3",5,3,4,3,1,1.61371647991769,0.690387128214865,0
"HMGXB4",1,2,1,1,1,1,0,0
"HMOX2",11,12,6,5,1,1.73456920800836,0.794577404221031,4.82163733276644e-17
"HNRNPA0",12,19,6,7,1,0.451603012346455,-1.1468729854753,0
"HNRNPA1",26,24,7,8,1,0,-Inf,0
"HNRNPA1L2",1,1,1,1,1,1,0,0
"HNRNPA1P10",1,1,1,1,1,1,0,0
"HNRNPA2B1",21,34,6,7,1,0.451603012346455,-1.1468729854753,0
"HNRNPA3",2,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HNRNPAB",2,10,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"HNRNPC",24,31,7,8,1,0,-Inf,0
"HNRNPD",5,10,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HNRNPDL",50,59,8,8,1,0,-Inf,0
"HNRNPF",32,29,8,8,1,0,-Inf,0
"HNRNPH1",4,4,4,3,1,1.61371647991769,0.690387128214865,0
"HNRNPH2",15,6,6,5,1,1.73456920800836,0.794577404221031,4.82163733276644e-17
"HNRNPH3",4,8,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"HNRNPK",35,44,7,8,1,0,-Inf,0
"HNRNPL",3,6,3,3,1,1,0,4.82163733276644e-17
"HNRNPLL",8,7,4,5,1,0.619687542666112,-0.690387128214864,0
"HNRNPM",16,19,6,6,1,1,0,4.82163733276644e-17
"HNRNPR",16,18,7,7,1,1,0,0
"HNRNPU",19,27,7,8,1,0,-Inf,0
"HNRNPUL1",2,10,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"HNRNPUL2",1,0,1,0,1,Inf,Inf,0
"HOMEZ",1,1,1,1,1,1,0,0
"HOXB2",3,5,3,3,1,1,0,4.82163733276644e-17
"HOXB3",1,0,1,0,1,Inf,Inf,0
"HP1BP3",18,20,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HPCAL1",5,0,3,0,0.2,Inf,Inf,0.698970004336019
"HPGD",6,5,4,3,1,1.61371647991769,0.690387128214865,0
"HPRT1",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HPS1",15,28,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HPS3",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HPS4",4,7,4,4,1,1,0,0
"HPS5",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HPS6",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HPSE",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"HS1BP3",3,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HS2ST1",1,0,1,0,1,Inf,Inf,0
"HS3ST3B1",3,5,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"HSBP1",3,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HSCB",1,0,1,0,1,Inf,Inf,0
"HSD17B1",4,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"HSD17B10",4,3,3,3,1,1,0,4.82163733276644e-17
"HSD17B11",6,8,5,5,1,1,0,4.82163733276644e-17
"HSD17B4",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"HSD17B7",1,1,1,1,1,1,0,0
"HSD17B8",2,2,2,1,1,2.21433421093488,1.1468729854753,0
"HSDL1",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HSF1",8,13,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HSF2",1,7,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HSF5",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HSH2D",2,4,2,2,1,1,0,4.82163733276644e-17
"HSP90AA1",7,16,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HSP90AB1",41,70,7,8,1,0,-Inf,0
"HSP90B1",21,31,8,7,1,Inf,Inf,0
"HSPA14",2,8,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"HSPA1A",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HSPA1B",1,0,1,0,1,Inf,Inf,0
"HSPA4",10,12,5,5,1,1,0,4.82163733276644e-17
"HSPA5",12,30,8,8,1,0,-Inf,0
"HSPA8",76,115,8,8,1,0,-Inf,0
"HSPA8;HSPA8",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HSPA9",11,20,5,8,0.2,0,-Inf,0.698970004336019
"HSPB1",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HSPB11",1,0,1,0,1,Inf,Inf,0
"HSPBAP1",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HSPBP1",4,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"HSPD1",2,9,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"HSPE1-MOB4;MOB4",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HSPE1;HSPE1-MOB4",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"HSPH1",5,11,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HTATIP2",8,3,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"HTATSF1",7,2,5,2,0.314685314685315,4.47368223454136,2.16146278546891,0.502123523689718
"HTD2",1,0,1,0,1,Inf,Inf,0
"HTRA2",3,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HTT",3,13,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"HUS1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HUWE1",29,39,7,8,1,0,-Inf,0
"HVCN1",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HYLS1",1,1,1,1,1,1,0,0
"HYOU1",2,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HYPK",1,1,1,1,1,1,0,0
"IAH1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"IARS",13,16,7,7,1,1,0,0
"IARS2",6,12,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"IBTK",7,3,4,3,1,1.61371647991769,0.690387128214865,0
"ICA1",2,3,1,2,1,0.451603012346455,-1.1468729854753,0
"ICAM1",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ICAM2",11,17,6,6,1,1,0,4.82163733276644e-17
"ICAM3",42,26,8,8,1,0,-Inf,0
"ICE1",4,5,3,4,1,0.619687542666112,-0.690387128214864,0
"ICE2",4,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"ICOS",4,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ID3",5,5,4,3,1,1.61371647991769,0.690387128214865,0
"IDE",6,5,4,4,1,1,0,0
"IDH1",1,1,1,1,1,1,0,0
"IDH2",8,16,6,6,1,1,0,4.82163733276644e-17
"IDH3B",12,10,6,6,1,1,0,4.82163733276644e-17
"IDH3G",7,9,4,5,1,0.619687542666112,-0.690387128214864,0
