"Gene","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"DDX24",3,9,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"DDX27",2,5,2,2,1,1,0,4.82163733276644e-17
"DDX39A",6,0,4,0,0.076923076923077,Inf,Inf,1.11394335230684
"DDX39B",7,7,4,5,1,0.619687542666112,-0.690387128214864,0
"DDX3Y",1,0,1,0,1,Inf,Inf,0
"DDX41",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DDX42",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"DDX43",1,1,1,1,1,1,0,0
"DDX46",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"DDX47",3,3,3,3,1,1,0,4.82163733276644e-17
"DDX5",33,31,7,8,1,0,-Inf,0
"DDX50",5,6,5,4,1,1.61371647991769,0.690387128214865,0
"DDX51",1,0,1,0,1,Inf,Inf,0
"DDX52",1,0,1,0,1,Inf,Inf,0
"DDX54",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DDX55",1,1,1,1,1,1,0,0
"DDX56",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"DDX58",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DDX6",5,3,5,2,0.314685314685315,4.47368223454136,2.16146278546891,0.502123523689718
"DDX60",4,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"DECR1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DEDD",1,1,1,1,1,1,0,0
"DEDD2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DEF6",10,4,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"DEGS1",6,6,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"DELE1",2,2,2,2,1,1,0,4.82163733276644e-17
"DENND1A",1,0,1,0,1,Inf,Inf,0
"DENND1C",4,4,3,3,1,1,0,4.82163733276644e-17
"DENND2D",8,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"DENND3",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"DENND4A",3,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"DENND4B",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"DENND4C",2,2,2,2,1,1,0,4.82163733276644e-17
"DENND5A",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DEPDC5",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DERA",1,0,1,0,1,Inf,Inf,0
"DERL1",1,1,1,1,1,1,0,0
"DERL2",5,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"DFFB",2,2,2,2,1,1,0,4.82163733276644e-17
"DGCR14",1,0,1,0,1,Inf,Inf,0
"DGCR2",1,0,1,0,1,Inf,Inf,0
"DGCR8",1,0,1,0,1,Inf,Inf,0
"DGKA",12,18,6,6,1,1,0,4.82163733276644e-17
"DGKD",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DGLUCY",1,1,1,1,1,1,0,0
"DGUOK",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DHCR7",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DHDDS",2,0,1,0,1,Inf,Inf,0
"DHODH",1,0,1,0,1,Inf,Inf,0
"DHRS1",1,0,1,0,1,Inf,Inf,0
"DHRS3",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"DHRS7",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"DHX15",5,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"DHX16",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"DHX29",5,5,4,4,1,1,0,0
"DHX30",7,3,7,2,0.0405594405594406,16.1994227097494,4.01787049635396,1.39190804390212
"DHX33",1,0,1,0,1,Inf,Inf,0
"DHX36",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"DHX38",2,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"DHX40",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DHX57",1,1,1,1,1,1,0,0
"DHX58",1,1,1,1,1,1,0,0
"DHX8",4,1,2,1,1,2.21433421093488,1.1468729854753,0
"DHX9",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"DIABLO",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DIAPH1",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"DIAPH2",1,0,1,0,1,Inf,Inf,0
"DICER1",1,1,1,1,1,1,0,0
"DIDO1",5,3,4,3,1,1.61371647991769,0.690387128214865,0
"DIMT1",1,1,1,1,1,1,0,0
"DIP2A",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"DIP2B",2,0,1,0,1,Inf,Inf,0
"DIPK1A",1,1,1,1,1,1,0,0
"DIS3L",2,1,1,1,1,1,0,0
"DKC1",1,1,1,1,1,1,0,0
"DLAT",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"DLC1",1,2,1,1,1,1,0,0
"DLD",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"DLG2",1,0,1,0,1,Inf,Inf,0
"DLG4",1,0,1,0,1,Inf,Inf,0
"DLL1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DLL4",1,0,1,0,1,Inf,Inf,0
"DMAC2",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DMAP1",1,0,1,0,1,Inf,Inf,0
"DMD",1,0,1,0,1,Inf,Inf,0
"DMTF1",4,6,4,5,1,0.619687542666112,-0.690387128214864,0
"DMXL1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"DNA2",1,0,1,0,1,Inf,Inf,0
"DNAAF2",1,0,1,0,1,Inf,Inf,0
"DNAAF5",1,0,1,0,1,Inf,Inf,0
"DNAJA1",2,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"DNAJA2",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"DNAJA3",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DNAJA4",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DNAJB1",4,10,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"DNAJB14",1,1,1,1,1,1,0,0
"DNAJB4",1,0,1,0,1,Inf,Inf,0
"DNAJC1",2,1,1,1,1,1,0,0
"DNAJC10",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"DNAJC14",1,0,1,0,1,Inf,Inf,0
"DNAJC16",1,0,1,0,1,Inf,Inf,0
"DNAJC19",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"DNAJC2",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"DNAJC30",1,0,1,0,1,Inf,Inf,0
"DNAJC7",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DNAJC8",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DNASE1L1",1,0,1,0,1,Inf,Inf,0
"DNASE1L3",1,1,1,1,1,1,0,0
"DNHD1",4,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"DNMT1",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"DNMT3A",1,0,1,0,1,Inf,Inf,0
"DNPEP",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DNTTIP1",1,0,1,0,1,Inf,Inf,0
"DNTTIP2",2,2,2,2,1,1,0,4.82163733276644e-17
"DOCK1",1,0,1,0,1,Inf,Inf,0
"DOCK10",9,3,4,3,1,1.61371647991769,0.690387128214865,0
"DOCK11",9,7,4,5,1,0.619687542666112,-0.690387128214864,0
"DOCK2",5,6,4,5,1,0.619687542666112,-0.690387128214864,0
"DOCK8",4,8,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"DOK2",7,5,5,5,1,1,0,4.82163733276644e-17
"DONSON",1,0,1,0,1,Inf,Inf,0
"DOPEY1",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"DOPEY2",1,0,1,0,1,Inf,Inf,0
"DPF2",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"DPH1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DPH6",1,0,1,0,1,Inf,Inf,0
"DPH7",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DPM2",1,0,1,0,1,Inf,Inf,0
"DPP3",1,0,1,0,1,Inf,Inf,0
"DPP4",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"DPP7",4,0,4,0,0.076923076923077,Inf,Inf,1.11394335230684
"DPP8",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"DPP9",1,0,1,0,1,Inf,Inf,0
"DPY19L2",2,1,1,1,1,1,0,0
"DPY19L4",1,0,1,0,1,Inf,Inf,0
"DPY30",1,0,1,0,1,Inf,Inf,0
"DPYD",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"DRAM2",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"DRAP1",1,1,1,1,1,1,0,0
"DRG1",1,1,1,1,1,1,0,0
"DROSHA",1,2,1,1,1,1,0,0
"DSCC1",1,0,1,0,1,Inf,Inf,0
"DST",2,3,2,2,1,1,0,4.82163733276644e-17
"DSTN",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DTD1",1,1,1,1,1,1,0,0
"DTD2",1,0,1,0,1,Inf,Inf,0
"DTWD1",1,1,1,1,1,1,0,0
"DTX2",14,8,7,5,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"DTX3L",1,1,1,1,1,1,0,0
"DTYMK",1,0,1,0,1,Inf,Inf,0
"DUSP1",5,6,4,4,1,1,0,0
"DUSP11",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"DUSP12",1,2,1,1,1,1,0,0
"DUSP16",1,0,1,0,1,Inf,Inf,0
"DUSP22",1,1,1,1,1,1,0,0
"DUSP6",1,0,1,0,1,Inf,Inf,0
"DVL3",1,1,1,1,1,1,0,0
"DXO",1,1,1,1,1,1,0,0
"DYNC1H1",12,10,5,4,1,1.61371647991769,0.690387128214865,0
"DYNC1LI2",4,1,2,1,1,2.21433421093488,1.1468729854753,0
"DYNC2H1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"DYRK1B",1,0,1,0,1,Inf,Inf,0
"DYRK2",1,1,1,1,1,1,0,0
"DZIP3",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"E4F1;E4F1",1,0,1,0,1,Inf,Inf,0
"EAF2",1,0,1,0,1,Inf,Inf,0
"EAPP",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"EBF1",2,1,1,1,1,1,0,0
"EBF2",1,1,1,1,1,1,0,0
"EBNA1BP2",1,0,1,0,1,Inf,Inf,0
"ECD",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"ECE1",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"ECHDC2",2,2,2,2,1,1,0,4.82163733276644e-17
"ECHS1",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"ECI2",1,1,1,1,1,1,0,0
"ECPAS",2,1,1,1,1,1,0,0
"EDC4",2,2,2,2,1,1,0,4.82163733276644e-17
"EDEM2",4,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"EDEM3",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"EDF1",2,5,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"EDNRB",1,1,1,1,1,1,0,0
"EDRF1",1,1,1,1,1,1,0,0
"EEA1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"EED",1,1,1,1,1,1,0,0
"EEF1A1",3,13,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"EEF1AKMT2",7,3,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"EEF1AKMT3",1,0,1,0,1,Inf,Inf,0
"EEF1B2",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"EEF1D",7,6,4,5,1,0.619687542666112,-0.690387128214864,0
"EEF1G",7,14,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"EEF2",13,15,7,6,1,2.21433421093487,1.1468729854753,0
"EEF2K",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"EEFSEC",1,1,1,1,1,1,0,0
"EFCAB13",1,1,1,1,1,1,0,0
"EFCAB14",1,2,1,1,1,1,0,0
"EFCAB7",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"EFEMP1",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"EFL1",1,0,1,0,1,Inf,Inf,0
"EFNA4",1,1,1,1,1,1,0,0
"EFR3A",1,1,1,1,1,1,0,0
"EFR3B",1,0,1,0,1,Inf,Inf,0
"EGFR",1,1,1,1,1,1,0,0
"EHBP1L1",1,0,1,0,1,Inf,Inf,0
"EHD1",4,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"EHD3",1,0,1,0,1,Inf,Inf,0
"EHMT1",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"EHMT2",1,0,1,0,1,Inf,Inf,0
"EID1",23,11,7,7,1,1,0,0
"EIF1",8,4,3,3,1,1,0,4.82163733276644e-17
"EIF1AY",1,0,1,0,1,Inf,Inf,0
"EIF2A",5,5,5,4,1,1.61371647991769,0.690387128214865,0
"EIF2AK1",1,1,1,1,1,1,0,0
"EIF2AK2",3,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"EIF2B1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"EIF2B2",1,0,1,0,1,Inf,Inf,0
"EIF2B3",1,0,1,0,1,Inf,Inf,0
"EIF2B4",1,0,1,0,1,Inf,Inf,0
"EIF2B5",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"EIF2D",1,0,1,0,1,Inf,Inf,0
"EIF2S1",1,0,1,0,1,Inf,Inf,0
"EIF2S3",6,2,5,2,0.314685314685315,4.47368223454136,2.16146278546891,0.502123523689718
"EIF3A",12,7,5,5,1,1,0,4.82163733276644e-17
"EIF3D",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"EIF3E",2,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"EIF3F",2,7,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"EIF3G",1,1,1,1,1,1,0,0
"EIF3H",3,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"EIF3L",3,4,3,4,1,0.619687542666112,-0.690387128214864,0
"EIF3M",7,5,4,4,1,1,0,0
"EIF4A1",3,5,3,4,1,0.619687542666112,-0.690387128214864,0
"EIF4A2",13,13,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"EIF4A3",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"EIF4B",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"EIF4E2",1,0,1,0,1,Inf,Inf,0
"EIF4G1",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"EIF4G2",17,11,6,5,1,1.73456920800836,0.794577404221031,4.82163733276644e-17
"EIF4H",1,0,1,0,1,Inf,Inf,0
"EIF5",1,1,1,1,1,1,0,0
"EIF5B",18,11,7,6,1,2.21433421093487,1.1468729854753,0
"ELAC2",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"ELF4",1,1,1,1,1,1,0,0
"ELK3",5,3,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"ELK4",1,2,1,1,1,1,0,0
"ELL",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ELMO1",4,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ELMSAN1",1,1,1,1,1,1,0,0
"ELOB",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ELOVL1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ELOVL5",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ELP1",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ELP2",4,3,4,3,1,1.61371647991769,0.690387128214865,0
"ELP6",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"EMB",3,5,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"EMC1",1,1,1,1,1,1,0,0
"EMC6",1,1,1,1,1,1,0,0
"EMC7",1,1,1,1,1,1,0,0
"EMG1",1,0,1,0,1,Inf,Inf,0
"EML2",1,0,1,0,1,Inf,Inf,0
"EML3",2,1,1,1,1,1,0,0
"EML4",9,5,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"EMP3",2,6,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENDOD1",1,0,1,0,1,Inf,Inf,0
"ENDOG",1,0,1,0,1,Inf,Inf,0
"ENDOV",1,0,1,0,1,Inf,Inf,0
"ENG",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ENO1",6,6,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"ENOPH1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ENPEP",3,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ENTPD1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ENTPD6",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ENY2",1,0,1,0,1,Inf,Inf,0
"EOGT",1,0,1,0,1,Inf,Inf,0
"EP300",2,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"EP400",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"EP400P1",1,0,1,0,1,Inf,Inf,0
"EPAS1",8,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"EPB41",5,4,4,3,1,1.61371647991769,0.690387128214865,0
"EPB41L3",1,0,1,0,1,Inf,Inf,0
"EPC1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"EPC2",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"EPHA2",1,1,1,1,1,1,0,0
"EPHA3",1,0,1,0,1,Inf,Inf,0
"EPHA4",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"EPM2AIP1",2,2,2,2,1,1,0,4.82163733276644e-17
"EPRS",4,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"EPS15",4,7,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"EPS15L1",4,1,2,1,1,2.21433421093488,1.1468729854753,0
"EPS8",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"EPSTI1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ERAP1",4,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ERAP2",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ERC1",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"ERCC1",2,0,1,0,1,Inf,Inf,0
"ERCC3",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ERCC4",1,0,1,0,1,Inf,Inf,0
"ERCC6L2",5,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ERF",1,0,1,0,1,Inf,Inf,0
"ERGIC2",4,1,2,1,1,2.21433421093488,1.1468729854753,0
"ERGIC3",1,1,1,1,1,1,0,0
"ERH",1,0,1,0,1,Inf,Inf,0
"ERICH1",1,0,1,0,1,Inf,Inf,0
"ERLEC1",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ERLIN2",1,0,1,0,1,Inf,Inf,0
"ERMP1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ERN1",1,1,1,1,1,1,0,0
"ERP29",6,0,5,0,0.0256410256410256,Inf,Inf,1.5910646070265
"ERP44",2,1,1,1,1,1,0,0
"ERV3-1",1,1,1,1,1,1,0,0
"ESAM",3,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ESCO1",1,1,1,1,1,1,0,0
"ESCO2",1,0,1,0,1,Inf,Inf,0
"ESD",5,10,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ESF1",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ESYT1",6,5,5,4,1,1.61371647991769,0.690387128214865,0
"ETAA1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ETF1",4,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ETFA",2,2,2,2,1,1,0,4.82163733276644e-17
"ETFDH",1,1,1,1,1,1,0,0
"ETV1",1,0,1,0,1,Inf,Inf,0
"EVI2A",1,1,1,1,1,1,0,0
"EVI2B",5,10,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"EVL",4,3,3,3,1,1,0,4.82163733276644e-17
"EWSR1",2,5,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"EXOC1",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"EXOC2",4,1,2,1,1,2.21433421093488,1.1468729854753,0
"EXOC3L1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"EXOC4",4,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"EXOC7",1,1,1,1,1,1,0,0
"EXOG",1,1,1,1,1,1,0,0
"EXOSC10",6,4,4,3,1,1.61371647991769,0.690387128214865,0
"EXOSC9",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"EZH1",1,1,1,1,1,1,0,0
"EZH2",2,2,2,2,1,1,0,4.82163733276644e-17
"EZR",14,14,7,6,1,2.21433421093487,1.1468729854753,0
"F11R",1,1,1,1,1,1,0,0
"F2R",1,0,1,0,1,Inf,Inf,0
"F5",2,2,2,2,1,1,0,4.82163733276644e-17
"FAAP100",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FAF1;FAF1",1,0,1,0,1,Inf,Inf,0
"FAM102A",2,0,1,0,1,Inf,Inf,0
"FAM107B",1,3,1,1,1,1,0,0
"FAM111A",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"FAM118A",1,1,1,1,1,1,0,0
"FAM118B",1,0,1,0,1,Inf,Inf,0
"FAM120A",1,0,1,0,1,Inf,Inf,0
"FAM120AOS",1,0,1,0,1,Inf,Inf,0
"FAM120B",10,9,5,5,1,1,0,4.82163733276644e-17
"FAM126B",1,1,1,1,1,1,0,0
"FAM129A",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"FAM133B",1,1,1,1,1,1,0,0
"FAM160B1",1,1,1,1,1,1,0,0
"FAM160B2",1,0,1,0,1,Inf,Inf,0
"FAM161B",1,0,1,0,1,Inf,Inf,0
"FAM193B",1,1,1,1,1,1,0,0
"FAM200B",1,0,1,0,1,Inf,Inf,0
"FAM208A",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"FAM208B",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"FAM210A",1,0,1,0,1,Inf,Inf,0
"FAM210B",1,0,1,0,1,Inf,Inf,0
"FAM213A",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FAM214A",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"FAM219B",1,0,1,0,1,Inf,Inf,0
"FAM234A",1,1,1,1,1,1,0,0
"FAM35BP",1,0,1,0,1,Inf,Inf,0
"FAM3A",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"FAM49B",2,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"FAM50A",1,0,1,0,1,Inf,Inf,0
"FAM53C",1,1,1,1,1,1,0,0
"FAM60A",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FAM76B",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"FAM98C",1,0,1,0,1,Inf,Inf,0
"FANCA",2,2,2,1,1,2.21433421093488,1.1468729854753,0
"FANCD2",1,0,1,0,1,Inf,Inf,0
"FANCF",1,1,1,1,1,1,0,0
"FANCM",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"FANK1",3,2,2,2,1,1,0,4.82163733276644e-17
"FAR1",1,0,1,0,1,Inf,Inf,0
"FARP1",1,1,1,1,1,1,0,0
"FARP2",1,1,1,1,1,1,0,0
"FARSA",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FARSB",5,2,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"FAS",1,1,1,1,1,1,0,0
"FASTK",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"FASTKD2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"FASTKD5",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"FAT4",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FAU",2,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"FBL",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FBLN2",1,2,1,1,1,1,0,0
"FBLN7",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FBXL12",1,1,1,1,1,1,0,0
"FBXL15",1,1,1,1,1,1,0,0
"FBXL3",1,0,1,0,1,Inf,Inf,0
"FBXL4",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"FBXL5",1,8,1,6,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"FBXL6",1,0,1,0,1,Inf,Inf,0
"FBXO21",1,0,1,0,1,Inf,Inf,0
"FBXO28",1,1,1,1,1,1,0,0
"FBXO31",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"FBXO38",5,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"FBXO4",3,2,1,1,1,1,0,0
"FBXO42",1,0,1,0,1,Inf,Inf,0
"FBXO44",3,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FBXO7",2,2,2,2,1,1,0,4.82163733276644e-17
"FBXO9",1,1,1,1,1,1,0,0
"FBXW11",1,1,1,1,1,1,0,0
"FBXW2",1,1,1,1,1,1,0,0
"FBXW4",2,0,1,0,1,Inf,Inf,0
"FBXW5",3,2,2,2,1,1,0,4.82163733276644e-17
"FBXW7",1,1,1,1,1,1,0,0
"FCER1A",1,0,1,0,1,Inf,Inf,0
"FCGRT",5,2,2,2,1,1,0,4.82163733276644e-17
"FCHO1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"FCHO2",1,0,1,0,1,Inf,Inf,0
"FCHSD1",3,2,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"FCHSD2",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"FCMR",5,11,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"FCRL3",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"FDFT1",4,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"FDX1",1,0,1,0,1,Inf,Inf,0
"FDXR",1,0,1,0,1,Inf,Inf,0
"FECH",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
