"Gene","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"EMC3",5,10,4,6,0.299376515983413,0.500222372298712,-0.999358511813464,0.523782270054509
"EMC4",6,8,3,5,0.789572961127784,0.75313401053159,-0.409021498081165,0.102607732468694
"EMC6",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"EMC7",4,3,3,3,0.725126469251364,1.34367907158262,0.426188601565915,0.139586241555909
"EMC8",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"EMC9",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"EMD",5,7,3,4,0.773533954240531,0.717289806527153,-0.479371966245789,0.111520618208112
"EMG1",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"EML2",5,5,3,3,1,1.00663607349377,0.00954220383962694,0
"EML3",4,10,3,7,0.17758488581987,0.399675615315767,-1.32309853998282,0.750593999617952
"EML4",24,25,7,8,1,0.965245084617714,-0.0510327924342456,0
"EML4;COX7A2L",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"EMP3",13,18,5,8,0.468602186693451,0.722378612531633,-0.469172915317922,0.329195689134951
"EMSY",1,11,1,6,0.00616149530581922,0.0904301533227524,-3.4670522800141,2.21031387805322
"ENDOD1",7,5,5,3,0.578389051975398,1.41272435267502,0.498479997998146,0.237779936169389
"ENDOG",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ENGASE",3,6,3,2,0.506534837136861,0.501546418640706,-0.995544864949847,0.295390680499119
"ENO1",29,26,8,8,0.682546415345349,1.12753512154422,0.173172372627894,0.165867809865311
"ENO2",2,3,2,2,1,0.670371393191425,-0.576967508769896,0
"ENOPH1",4,9,3,5,0.26480658032559,0.444667871759088,-1.16919992435195,0.577071227073784
"ENOSF1",3,4,3,2,1,0.754114950562894,-0.407143643055342,0
"ENPP4",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ENSA",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"ENTPD1",8,4,4,3,0.263522738943235,2.02308422143967,1.01655638085722,0.579181904278786
"ENTPD4",6,8,5,6,0.789572961127784,0.75313401053159,-0.409021498081165,0.102607732468694
"ENTPD6",3,2,3,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"ENTPD7",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"ENTR1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ENY2",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"EOGT",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"EP300",9,16,5,7,0.225719874016472,0.561209592328522,-0.833388426830263,0.646430200799507
"EP400",3,17,2,6,0.00242421317980326,0.174535595613874,-2.5184067984031,2.6154291919557
"EP400P1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"EPB41",21,23,7,8,0.878657649909685,0.916828497183174,-0.1252762077451,0.0561803054910447
"EPB41L2",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"EPB41L5",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"EPC1",9,5,5,3,0.298075842623132,1.8209175573965,0.864665605330844,0.525673219675503
"EPC2",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"EPG5",1,6,1,4,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"EPHA1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"EPHA4",3,2,3,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"EPHB6",5,8,4,7,0.579420200732414,0.626852951608544,-0.673801042395915,0.237006367755514
"EPHX1",4,0,4,0,0.0614372099500796,Inf,Inf,1.2115685151575
"EPHX2",2,9,2,3,0.0644925183546591,0.221833246167443,-2.1724524963556,1.19049066405851
"EPM2AIP1",5,4,3,4,0.752452043216707,1.25976653668211,0.333156394376876,0.123521174179362
"EPN1",3,0,2,0,0.123525410204266,Inf,Inf,0.908243695227225
"EPOR",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"EPRS",9,10,5,4,1,0.904871898112495,-0.144214529254,0
"EPS15",8,11,4,5,0.645537572575767,0.729365197439145,-0.455286733545994,0.19007847518308
"EPS15L1",6,7,3,5,1,0.861787036813675,-0.214596697605561,4.82163733276644e-17
"EPSTI1",1,6,1,5,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"EPX",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
