"Gene","HRGeneName","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"ENSG00000185950","IRS2",13,28,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000185955","C7orf61",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000185958","FAM186A",1,5,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000185963","BICD2",18,32,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000185973","TMLHE",15,43,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000185985","SLITRK2",1,0,1,0,1,Inf,Inf,0
"ENSG00000185986","SDHAP3",22,40,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000185989","RASA3",127,275,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000185990","F8A3",2,17,2,8,0.00699300699300699,0,-Inf,2.15533603746506
"ENSG00000186001","LRCH3",37,103,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000186008","RPS4XP21",4,10,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"ENSG00000186010","NDUFA13",132,159,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186017","ZNF566",12,26,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000186019","AC084219",8,33,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000186020","ZNF529",16,48,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000186026","ZNF284",12,13,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000186047","DLEU7",2,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000186056","MATN1",6,9,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000186063","AIDA",31,50,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186073","C15orf41",7,20,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000186074","CD300LF",1,1,1,1,1,1,0,0
"ENSG00000186076","RP11",48,99,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186082","KRT18P14",1,1,1,1,1,1,0,0
"ENSG00000186088","GSAP",5,21,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000186104","CYP2R1",16,36,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000186105","LRRC70",1,0,1,0,1,Inf,Inf,0
"ENSG00000186106","ANKRD46",20,30,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186111","PIP5K1C",16,37,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186132","C2orf76",4,9,4,5,1,0.619687542666112,-0.690387128214864,0
"ENSG00000186141","POLR3C",27,65,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186152","LILRP1",1,1,1,1,1,1,0,0
"ENSG00000186153","WWOX",19,57,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186162","CIDECP",15,12,6,6,1,1,0,4.82163733276644e-17
"ENSG00000186166","CCDC84",41,77,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186174","BCL9L",52,137,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186184","POLR1D",45,90,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186185","KIF18B",4,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000186187","ZNRF1",2,11,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ENSG00000186197","EDARADD",16,18,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186204","CYP4F12",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000186222","BLOC1S4",7,17,5,5,1,1,0,4.82163733276644e-17
"ENSG00000186230","ZNF749",2,9,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000186231","KLHL32",2,11,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ENSG00000186234","FAM86MP",1,0,1,0,1,Inf,Inf,0
"ENSG00000186235","AC016757",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ENSG00000186260","MKL2",15,30,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000186265","BTLA",6,17,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000186272","ZNF17",2,7,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000186275","NBPF12",73,148,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186280","KDM4D",1,1,1,1,1,1,0,0
"ENSG00000186281","GPAT2",11,23,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000186283","TOR3A",20,45,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186298","PPP1CC",64,116,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186300","ZNF555",4,8,4,4,1,1,0,0
"ENSG00000186301","MST1P2",7,9,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000186310","NAP1L3",2,5,2,2,1,1,0,4.82163733276644e-17
"ENSG00000186312","CA5BP1",17,37,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186314","PRELID2",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000186318","BACE1",30,24,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186329","TMEM212",1,10,1,6,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"ENSG00000186335","SLC36A2",1,0,1,0,1,Inf,Inf,0
"ENSG00000186340","THBS2",2,0,1,0,1,Inf,Inf,0
"ENSG00000186350","RXRA",2,11,2,7,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"ENSG00000186352","ANKRD37",8,20,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000186364","NUDT17",6,18,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000186376","ZNF75D",27,32,6,6,1,1,0,4.82163733276644e-17
"ENSG00000186395","KRT10",16,47,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000186407","CD300E",2,2,1,1,1,1,0,0
"ENSG00000186409","CCDC30",8,14,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000186416","NKRF",5,27,3,8,0.0256410256410256,0,-Inf,1.5910646070265
"ENSG00000186417","GLDN",4,7,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000186431","FCAR",1,0,1,0,1,Inf,Inf,0
"ENSG00000186432","KPNA4",31,55,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186446","ZNF501",2,2,2,2,1,1,0,4.82163733276644e-17
"ENSG00000186448","ZNF197",2,10,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ENSG00000186462","NAP1L2",3,6,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000186468","RPS23",279,570,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186469","GNG2",69,161,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186470","BTN3A2",149,265,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186480","INSIG1",33,39,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000186481","ANKRD20A5P",5,14,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000186496","ZNF396",3,3,3,3,1,1,0,4.82163733276644e-17
"ENSG00000186501","TMEM222",23,67,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000186517","ARHGAP30",102,210,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186522","SEPT10",4,1,2,1,1,2.21433421093488,1.1468729854753,0
"ENSG00000186523","FAM86B1",4,16,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000186529","CYP4F3",1,0,1,0,1,Inf,Inf,0
"ENSG00000186532","SMYD4",11,39,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000186564","FOXD2",4,5,3,4,1,0.619687542666112,-0.690387128214864,0
"ENSG00000186566","GPATCH8",82,163,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186575","NF2",68,102,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186577","C6orf1",17,54,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186583","SPATC1",1,0,1,0,1,Inf,Inf,0
"ENSG00000186591","UBE2H",37,75,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186594","MIR22HG",3,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000186615","KTN1",2,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000186625","KATNA1",15,30,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000186628","FSD2",5,18,3,8,0.0256410256410256,0,-Inf,1.5910646070265
"ENSG00000186635","ARAP1",63,125,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186638","KIF24",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ENSG00000186642","PDE2A",4,9,4,5,1,0.619687542666112,-0.690387128214864,0
"ENSG00000186645","SPDYE9P",2,6,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000186648","LRRC16B",1,1,1,1,1,1,0,0
"ENSG00000186654","PRR5",20,44,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186660","ZFP91",16,33,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000186665","C17orf58",3,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000186666","BCDIN3D",2,12,2,7,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"ENSG00000186676","EEF1GP1",35,46,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000186684","CYP27C1",1,1,1,1,1,1,0,0
"ENSG00000186687","LYRM7",23,47,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186704","DTX2P1",28,76,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186710","CCDC42B",23,31,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186714","CCDC73",27,40,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186715","MST1L",7,9,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000186716","BCR",19,32,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000186743","TPI1P3",1,1,1,1,1,1,0,0
"ENSG00000186767","SPIN4",5,7,3,4,1,0.619687542666112,-0.690387128214864,0
"ENSG00000186777","ZNF732",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000186787","SPIN2B",12,23,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186792","HYAL3",2,3,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000186810","CXCR3",32,59,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186812","ZNF397",12,21,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000186814","ZSCAN30",18,36,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000186815","TPCN1",30,54,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186825","C2orf27B",1,0,1,0,1,Inf,Inf,0
"ENSG00000186827","TNFRSF4",22,53,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000186831","KRT17P2",2,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000186834","HEXIM1",49,119,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186842","LINC00846",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ENSG00000186854","TRABD2A",35,93,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186862","PDZD7",7,6,6,6,1,1,0,4.82163733276644e-17
"ENSG00000186866","POFUT2",6,24,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000186868","MAPT",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000186889","TMEM17",2,0,1,0,1,Inf,Inf,0
"ENSG00000186891","TNFRSF18",8,31,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000186908","ZDHHC17",17,48,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186918","ZNF395",12,47,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000186919","ZACN",30,62,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000186940","CHCHD2P9",5,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"ENSG00000186951","PPARA",7,16,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000186994","KANK3",8,10,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"ENSG00000186998","EMID1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000187008","PKD1L3",5,6,3,4,1,0.619687542666112,-0.690387128214864,0
"ENSG00000187010","RHD",9,23,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000187017","ESPN",57,85,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187021","PNLIPRP1",1,0,1,0,1,Inf,Inf,0
"ENSG00000187024","PTRH1",5,15,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187033","SAMD7",1,0,1,0,1,Inf,Inf,0
"ENSG00000187045","TMPRSS6",2,2,2,2,1,1,0,4.82163733276644e-17
"ENSG00000187049","TMEM216",16,22,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187051","RPS19BP1",44,77,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187066","TMEM262",14,25,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000187068","C3orf70",1,1,1,1,1,1,0,0
"ENSG00000187079","TEAD1",1,0,1,0,1,Inf,Inf,0
"ENSG00000187091","PLCD1",12,17,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000187097","ENTPD5",17,38,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000187098","MITF",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000187105","HEATR4",7,8,4,5,1,0.619687542666112,-0.690387128214864,0
"ENSG00000187109","NAP1L1",153,258,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187116","LILRA5",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ENSG00000187118","CMC1",37,54,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187134","AKR1C1",2,2,2,2,1,1,0,4.82163733276644e-17
"ENSG00000187144","SPATA21",28,63,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187145","MRPS21",61,116,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187147","RNF220",29,66,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187151","ANGPTL5",1,0,1,0,1,Inf,Inf,0
"ENSG00000187164","KIAA1598",3,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000187172","BAGE2",7,18,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187186","RP11",2,6,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000187187","ZNF546",7,10,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000187189","TSPYL4",33,59,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187193","MT1X",34,46,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187210","GCNT1",3,12,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187231","SESTD1",6,16,4,5,1,0.619687542666112,-0.690387128214864,0
"ENSG00000187239","FNBP1",118,254,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187240","DYNC2H1",2,7,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000187243","MAGED4B",4,8,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187244","BCAM",8,8,1,1,1,1,0,0
"ENSG00000187257","RSBN1L",56,107,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187260","WDR86",8,17,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000187266","EPOR",5,9,4,4,1,1,0,0
"ENSG00000187325","TAF9B",33,67,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187446","CHP1",129,165,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187456","RDM1",1,0,1,0,1,Inf,Inf,0
"ENSG00000187472","RP11",3,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000187498","COL4A1",13,7,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"ENSG00000187504","RPL7P48",18,11,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000187514","PTMA",426,645,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187522","HSPA14",16,42,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000187531","SIRT7",13,41,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187534","CTC",40,102,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000187535","IFT140",1,6,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187536","TPM3P7",4,7,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000187537","POTEM",15,13,6,6,1,1,0,4.82163733276644e-17
"ENSG00000187554","TLR5",10,15,6,5,1,1.73456920800836,0.794577404221031,4.82163733276644e-17
"ENSG00000187555","USP7",88,152,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187583","PLEKHN1",6,10,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000187589","TERF1P2",1,6,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187601","MAGEH1",27,37,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187605","TET3",5,28,2,8,0.00699300699300699,0,-Inf,2.15533603746506
"ENSG00000187607","ZNF286A",41,71,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187608","ISG15",56,95,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187609","EXD3",10,24,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000187624","C17orf97",1,11,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187626","ZKSCAN4",2,8,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187627","RGPD1",61,115,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187630","DHRS4L2",31,46,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187634","SAMD11",26,41,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187642","C1orf170",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000187650","VMAC",15,28,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000187653","TMSB4XP8",426,533,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187667","WHAMMP3",15,30,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000187676","B3GALTL",5,8,3,4,1,0.619687542666112,-0.690387128214864,0
"ENSG00000187678","SPRY4",1,0,1,0,1,Inf,Inf,0
"ENSG00000187688","TRPV2",54,94,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187690","CXorf67",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"ENSG00000187695","RP11",4,3,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"ENSG00000187699","C2orf88",1,12,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187713","TMEM203",5,12,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000187715","KBTBD12",1,0,1,0,1,Inf,Inf,0
"ENSG00000187720","THSD4",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000187726","DNAJB13",4,15,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187733","AMY1C",2,2,2,2,1,1,0,4.82163733276644e-17
"ENSG00000187735","TCEA1",83,188,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187736","NHEJ1",6,27,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187741","FANCA",39,69,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187742","SECISBP2",61,115,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187764","SEMA4D",104,192,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187766","KRTAP10",1,0,1,0,1,Inf,Inf,0
"ENSG00000187772","LIN28B",1,1,1,1,1,1,0,0
"ENSG00000187775","DNAH17",10,22,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000187778","MCRS1",51,90,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187790","FANCM",9,31,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000187792","ZNF70",1,5,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000187796","CARD9",3,7,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000187801","ZFP69B",4,4,4,3,1,1.61371647991769,0.690387128214865,0
"ENSG00000187812","RP11",1,0,1,0,1,Inf,Inf,0
"ENSG00000187815","ZFP69",4,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000187824","TMEM220",5,12,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000187837","HIST1H1C",29,41,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000187838","TMEM256",210,342,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187840","EIF4EBP1",10,23,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000187860","CCDC157",8,39,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187862","TTC24",7,5,3,3,1,1,0,4.82163733276644e-17
"ENSG00000187866","FAM122A",4,26,3,8,0.0256410256410256,0,-Inf,1.5910646070265
"ENSG00000187867","PALM3",1,4,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000187870","RNFT1P3",7,9,4,5,1,0.619687542666112,-0.690387128214864,0
"ENSG00000187889","C1orf168",1,0,1,0,1,Inf,Inf,0
"ENSG00000187922","LCN10",4,2,2,1,1,2.21433421093488,1.1468729854753,0
"ENSG00000187942","LDLRAD2",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000187951","ARHGAP11B",19,36,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000187953","PMS2CL",15,25,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000187954","CYHR1",23,65,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187961","KLHL17",8,4,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ENSG00000187984","ANKRD19P",181,289,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000187990","HIST1H2BG",3,11,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000187994","RINL",16,41,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000187999","HNRNPA1P61",1,7,1,6,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"ENSG00000188000","OR7D2",1,4,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000188001","TPRG1",2,8,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000188002","RP11",17,16,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000188010","MORN2",1,1,1,1,1,1,0,0
"ENSG00000188021","UBQLN2",60,117,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000188026","RILPL1",3,17,2,7,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"ENSG00000188029","CTSL3P",1,0,1,0,1,Inf,Inf,0
"ENSG00000188033","ZNF490",9,13,6,6,1,1,0,4.82163733276644e-17
"ENSG00000188038","NRN1L",6,10,5,4,1,1.61371647991769,0.690387128214865,0
"ENSG00000188042","ARL4C",105,209,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000188051","TMEM221",2,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000188064","WNT7B",1,0,1,0,1,Inf,Inf,0
"ENSG00000188073","PMS2P10",23,48,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000188089","PLA2G4E",1,0,1,0,1,Inf,Inf,0
"ENSG00000188092","GPR89B",24,69,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000188100","FAM25A",1,1,1,1,1,1,0,0
"ENSG00000188107","EYS",15,19,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000188112","C6orf132",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"ENSG00000188130","MAPK12",4,11,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ENSG00000188152","NUTM2G",5,17,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000188158","NHS",1,1,1,1,1,1,0,0
"ENSG00000188163","FAM166A",7,8,4,3,1,1.61371647991769,0.690387128214865,0
"ENSG00000188167","TMPPE",10,19,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000188171","ZNF626",17,27,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000188177","ZC3H6",33,58,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000188185","LINC00265",41,60,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000188186","LAMTOR4",86,163,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000188191","PRKAR1B",6,28,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000188199","NUTM2B",7,16,5,4,1,1.61371647991769,0.690387128214865,0
"ENSG00000188206","HNRNPU",50,87,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000188211","NCR3LG1",1,2,1,1,1,1,0,0
"ENSG00000188215","DCUN1D3",4,19,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ENSG00000188219","POTEE",8,13,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000188223","AC002398",5,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"ENSG00000188227","ZNF793",14,11,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
