"p_val","avg_logFC","pct.1","pct.2","p_val_adj","Feature","NegLogP"
4.96922328325913e-06,0.323930900746966,0.628,0.479,0.28754410528579,"ENSG00000180448-HMHA1",5.30371148856163
5.10938675546448e-06,0.377940045910042,0.283,0.16,0.295654664604952,"ENSG00000170004-CHD3",5.29163122211578
5.34582742805769e-06,0.294864243927242,0.484,0.327,0.309336304124558,"ENSG00000111371-SLC38A1",5.27198506508041
5.63988141547603e-06,0.334428253129653,0.299,0.179,0.32635173810652,"ENSG00000099995-SF3A1",5.24873002742549
6.78323158877435e-06,0.256388999386458,0.352,0.209,0.392511695884428,"ENSG00000073849-ST6GAL1",5.16856335527615
7.43913219624837e-06,-0.957958388519752,0.564,0.654,0.430465384535912,"ENSG00000213639-PPP1CB",5.1284777236426
8.05546475001992e-06,0.391168522351167,0.25,0.133,0.466129467759902,"ENSG00000125347-IRF1",5.09390939844196
9.08114920756731e-06,0.334009232454525,0.519,0.386,0.525480698895883,"ENSG00000105939-ZC3HAV1",5.04185918860184
9.91543232196251e-06,0.439469006183119,0.329,0.206,0.573756491310361,"ENSG00000178927-C17orf62",5.00368834540729
1.19692094548691e-05,0.645020581821139,0.296,0.184,0.692598305105999,"ENSG00000139626-ITGB7",4.92193453302934
1.24786542792089e-05,0.262418831334855,0.486,0.337,0.722077329866421,"ENSG00000096384-HSP90AB1",4.90383224723582
1.26986452191016e-05,0.534491989451323,0.302,0.189,0.734807105603312,"ENSG00000120071-KANSL1",4.89624261016634
1.28107965330969e-05,0.371637305736158,0.205,0.103,0.741296741387654,"ENSG00000059804-SLC2A3",4.89242386641659
1.454048055695e-05,0.308076666649927,0.131,0.049,0.841384907427913,"ENSG00000165487-MICU2",4.83742123998435
1.62424178449964e-05,0.272267552011011,0.342,0.224,0.939867508600715,"ENSG00000079332-SAR1A",4.78934932124137
1.70986271080952e-05,-0.625039903159391,0.545,0.622,0.98941205760993,"ENSG00000092841-MYL6",4.76703875880753
1.74909663171901e-05,-0.817575559151435,0.679,0.749,1,"ENSG00000116489-CAPZA1",4.75718619654587
2.13379388361004e-05,0.25751621686736,0.245,0.135,1,"ENSG00000107485-GATA3",4.67084753408403
2.20308587772188e-05,0.543940482919802,0.288,0.174,1,"ENSG00000010818-HIVEP2",4.65696857343761
2.21972180465938e-05,0.321010802679359,0.279,0.167,1,"ENSG00000153922-CHD1",4.65370145179803
2.22742812627634e-05,0.423580546842432,0.316,0.197,1,"ENSG00000204256-BRD2",4.65219630069858
2.23551520785595e-05,0.441953874347406,0.231,0.125,1,"ENSG00000152061-RABGAP1L",4.65062237134931
2.34467471305464e-05,0.309535924764791,0.192,0.093,1,"ENSG00000102699-PARP4",4.62991740033673
2.49361754857749e-05,0.455556165735667,0.388,0.26,1,"ENSG00000115085-ZAP70",4.60317015441763
2.63398619581125e-05,0.326517987738232,0.298,0.179,1,"ENSG00000130985-UBA1",4.57938650541779
2.79723619693128e-05,0.375320436349865,0.225,0.123,1,"ENSG00000180370-PAK2",4.55327086051695
2.9924243344372e-05,0.316827910057284,0.136,0.054,1,"ENSG00000105122-RASAL3",4.52397682222543
3.01557836213119e-05,0.364628887770392,0.202,0.103,1,"ENSG00000118579-MED28",4.52062938156909
3.1154485050927e-05,0.354000790536963,0.344,0.226,1,"ENSG00000237296-SMG1P1",4.50647942275585
3.36831704810755e-05,0.445805354918195,0.269,0.16,1,"ENSG00000116731-PRDM2",4.47258703660138
3.43915423608217e-05,0.366122419221607,0.283,0.167,1,"ENSG00000110955-ATP5B",4.46354834689466
3.4402025362863e-05,0.369937998355322,0.182,0.088,1,"ENSG00000134250-NOTCH2",4.46341598829992
3.45810548355929e-05,0.412818049173119,0.162,0.074,1,"ENSG00000135837-CEP350",4.46116176345393
3.46506897694278e-05,0.317705245545771,0.25,0.138,1,"ENSG00000065675-PRKCQ",4.46028811573977
3.47738634311612e-05,0.567488431182085,0.205,0.108,1,"ENSG00000088888-MAVS",4.45874705583316
3.58811850321056e-05,0.399576909291391,0.147,0.064,1,"ENSG00000132463-GRSF1",4.44513322213838
3.91432892348353e-05,0.373285648320411,0.288,0.174,1,"ENSG00000022840-RNF10",4.40734268311036
3.94489743512524e-05,0.392347185177713,0.39,0.265,1,"ENSG00000185989-RASA3",4.40396428369365
4.06252541383686e-05,0.330162181508028,0.502,0.391,1,"ENSG00000107742-SPOCK2",4.39120390919963
4.62070494804489e-05,0.256489416966726,0.294,0.179,1,"ENSG00000083168-KAT6A",4.33529176217314
4.74681760936639e-05,0.37022103934885,0.441,0.317,1,"ENSG00000132274-TRIM22",4.32359745519285
4.76661631142625e-05,0.265276233978815,0.119,0.044,1,"ENSG00000068697-LAPTM4A",4.32178980518157
5.1661113158922e-05,-0.349143612352461,0.884,0.87,1,"ENSG00000187514-PTMA",4.28683624017647
5.2192921381426e-05,0.426378546648442,0.35,0.236,1,"ENSG00000129003-VPS13C",4.28238839380703
5.54400276254437e-05,0.32130234040676,0.114,0.042,1,"ENSG00000121060-TRIM25",4.25617656198978
5.54796174240135e-05,0.33415982872057,0.441,0.319,1,"ENSG00000174718-KIAA1551",4.2558665423935
5.7569639551992e-05,0.333331595109143,0.398,0.278,1,"ENSG00000129351-ILF3",4.23980648968801
6.00876092539334e-05,0.55017180959978,0.246,0.147,1,"ENSG00000223745-RP4-717I23.3",4.22121507520925
6.14733791574432e-05,0.435753543198813,0.126,0.052,1,"ENSG00000137871-ZNF280D",4.21131291329699
6.22734651041415e-05,0.321326787718786,0.145,0.064,1,"ENSG00000103194-USP10",4.2056969680069
6.30094753358013e-05,0.262196273392122,0.269,0.162,1,"ENSG00000118503-TNFAIP3",4.20059413663174
7.08820663363001e-05,0.363847859671367,0.142,0.061,1,"ENSG00000185158-LRRC37B",4.14946363049216
7.39966308698206e-05,0.657848498677893,0.117,0.047,1,"ENSG00000100897-DCAF11",4.13078805361977
7.43357803660111e-05,0.358554504922961,0.385,0.275,1,"ENSG00000049768-FOXP3",4.12880209505316
7.52739971560899e-05,0.327165119248227,0.145,0.066,1,"ENSG00000139718-SETD1B",4.12335502169999
7.73362365299799e-05,0.297422156927089,0.316,0.199,1,"ENSG00000109920-FNBP4",4.11161696613975
7.76926030068823e-05,0.277435582178018,0.154,0.071,1,"ENSG00000140511-HAPLN3",4.10962032773983
8.19864033275308e-05,0.360269418467052,0.408,0.29,1,"ENSG00000152291-TGOLN2",4.08625816529238
8.25330812278353e-05,0.464704802169751,0.208,0.113,1,"ENSG00000167208-SNX20",4.08337194096521
8.26558739474338e-05,0.255138765418236,0.197,0.103,1,"ENSG00000100307-CBX7",4.08272627781775
8.65074994137741e-05,0.299423256400887,0.195,0.101,1,"ENSG00000166313-APBB1",4.06294624151968
9.09285090103337e-05,0.400171390767619,0.347,0.233,1,"ENSG00000117616-C1orf63",4.04129993014766
9.39872394077855e-05,0.402293303898091,0.388,0.263,1,"ENSG00000148730-EIF4EBP2",4.02693110630429
9.7706779490945e-05,0.293468743078107,0.243,0.147,1,"ENSG00000139613-SMARCC2",4.01007530124173
0.00010161914176357,0.290391522704662,0.129,0.054,1,"ENSG00000140992-PDPK1",3.99302447729543
0.000103312842885146,0.308127190898561,0.195,0.101,1,"ENSG00000006576-PHTF2",3.98584568770149
0.000108162263500414,0.304972096101402,0.291,0.184,1,"ENSG00000180747-CTD-2547E10.2",3.96592423287199
0.000111752354949651,0.250670034160409,0.349,0.229,1,"ENSG00000002586-CD99",3.951743316242
0.000111872722738028,0.282332606794401,0.193,0.103,1,"ENSG00000160712-IL6R",3.9512757920101
0.000112222938268968,0.255887097770079,0.217,0.125,1,"ENSG00000107829-FBXW4",3.94991836459983
0.000115167913879358,0.262280146321688,0.587,0.467,1,"ENSG00000065357-DGKA",3.93866849978522
0.000115397750536684,0.46189718970091,0.175,0.091,1,"ENSG00000117360-PRPF3",3.93780265685643
0.000116374492430878,0.298361957248506,0.256,0.152,1,"ENSG00000182199-SHMT2",3.93414220018847
0.000118647696087159,0.273651830133634,0.238,0.14,1,"ENSG00000154978-VOPP1",3.92574069053849
0.000119321594024366,0.347685683942319,0.296,0.192,1,"ENSG00000026297-RNASET2",3.92328095350506
0.000119726776646918,0.35697041758734,0.165,0.081,1,"ENSG00000132300-PTCD3",3.92180870966453
0.000120036836030327,0.25638521501199,0.182,0.093,1,"ENSG00000186174-BCL9L",3.92068546037047
0.000121828707035442,0.346307129747759,0.377,0.256,1,"ENSG00000102910-LONP2",3.91425036492067
0.000127034707679405,0.349680930662778,0.26,0.155,1,"ENSG00000155849-ELMO1",3.89607760743514
0.000128372671793898,0.331050506677284,0.306,0.201,1,"ENSG00000143384-MCL1",3.89152741982101
0.000142527657435515,0.349307561566762,0.172,0.086,1,"ENSG00000115652-UXS1",3.84610085280536
0.000142571063887382,0.312862608867867,0.483,0.376,1,"ENSG00000163346-PBXIP1",3.84596860961196
0.000147081948194892,0.388999127364627,0.231,0.135,1,"ENSG00000102908-NFAT5",3.83244062625566
0.000147856285441108,0.372636480600907,0.119,0.049,1,"ENSG00000089127-OAS1",3.83016020868019
0.000151756488751769,0.355663662096196,0.104,0.039,1,"ENSG00000188559-RALGAPA2",3.81885273044156
0.000153976266280427,0.305358039165889,0.319,0.204,1,"ENSG00000171223-JUNB",3.81254621564271
0.000155856384795715,0.287423603570965,0.293,0.187,1,"ENSG00000198858-R3HDM4",3.80727540176218
0.000156475490989317,0.419269380574368,0.152,0.074,1,"ENSG00000204120-GIGYF2",3.80555367704186
0.00015877513019936,0.348744629169645,0.203,0.113,1,"ENSG00000254999-BRK1",3.799217522457
0.000183923688066102,0.279572857124076,0.174,0.088,1,"ENSG00000008513-ST3GAL1",3.73536233311167
0.000187924375720594,0.343600003424718,0.145,0.069,1,"ENSG00000160208-RRP1B",3.72601688379333
0.000195228612011452,0.473284245068331,0.192,0.106,1,"ENSG00000138496-PARP9",3.70945653334921
0.000199668448715082,-0.668242444299903,0.509,0.563,1,"ENSG00000185905-C16orf54",3.69969055621847
0.000200057342101967,0.338364213120031,0.236,0.14,1,"ENSG00000160796-NBEAL2",3.69884550539042
0.000205451512028946,0.332798167294499,0.696,0.543,1,"ENSG00000144426-NBEAL1",3.68729065818205
0.00021058696284271,0.395413508222409,0.21,0.12,1,"ENSG00000269821-KCNQ1OT1",3.67656851890898
0.000218731211275161,0.333417711441669,0.37,0.26,1,"ENSG00000115760-BIRC6",3.66008924203122
0.000222317634630952,0.33910742631184,0.23,0.14,1,"ENSG00000122557-HERPUD2",3.65302608692244
0.000226506424170641,0.281393005215953,0.205,0.115,1,"ENSG00000139437-TCHP",3.64491947602512
0.000226670152827769,0.277314317328289,0.273,0.179,1,"ENSG00000105323-HNRNPUL1",3.64460566256245
0.000227170455706545,0.267270722750436,0.183,0.098,1,"ENSG00000105856-HBP1",3.64364815076883
0.000235344553445118,0.292906565871004,0.131,0.061,1,"ENSG00000166471-TMEM41B",3.62829584807377
0.000240715946532066,0.433515296051957,0.226,0.133,1,"ENSG00000132549-VPS13B",3.6184951383852
0.000250015414560498,0.315842126219749,0.124,0.054,1,"ENSG00000146833-TRIM4",3.6020332143192
0.00025775012662963,0.280305063265412,0.121,0.052,1,"ENSG00000204282-TNRC6C-AS1",3.58880111268058
0.000259103791100265,0.253540100534575,0.271,0.17,1,"ENSG00000013364-MVP",3.58652623254918
0.000260194605691754,0.422795844112276,0.175,0.093,1,"ENSG00000168016-TRANK1",3.58470171139699
0.000269279209565025,0.265992052548839,0.266,0.17,1,"ENSG00000103064-SLC7A6",3.56979717618276
0.000294432872391508,0.254090086242712,0.124,0.057,1,"ENSG00000071537-SEL1L",3.5310137041808
0.000299934750850405,0.367428242041487,0.145,0.071,1,"ENSG00000096060-FKBP5",3.52297321337271
0.000315992214950666,0.250265631051924,0.488,0.371,1,"ENSG00000196924-FLNA",3.50032361689304
0.000322947287440691,0.42330276912415,0.104,0.042,1,"ENSG00000143167-GPA33",3.49086835891302
0.000329647313683087,0.325625387491446,0.139,0.066,1,"ENSG00000102125-TAZ",3.4819504589992
0.000339678864858034,0.325708529089488,0.233,0.14,1,"ENSG00000135090-TAOK3",3.46893147450496
0.000349160725903629,0.361465804911951,0.269,0.179,1,"ENSG00000160888-IER2",3.45697461228196
0.000357393324454522,0.292387977559362,0.134,0.064,1,"ENSG00000172578-KLHL6",3.44685356369283
0.000357917057636408,0.250253440293865,0.106,0.044,1,"ENSG00000198382-UVRAG",3.44621760347969
0.000373459014417328,0.43666654854586,0.137,0.066,1,"ENSG00000182541-LIMK2",3.42775705325711
0.000376033395013121,0.383694372742894,0.301,0.206,1,"ENSG00000185829-ARL17A",3.42477358425879
0.000378359336334455,0.259120005283166,0.23,0.138,1,"ENSG00000173120-KDM2A",3.42209554498303
0.00039444825687961,0.261621178026274,0.243,0.145,1,"ENSG00000173200-PARP15",3.40400995880564
0.000406345237650308,0.385737324309702,0.174,0.096,1,"ENSG00000170275-CRTAP",3.39110482579502
0.000410937677226971,0.297631355880253,0.183,0.103,1,"ENSG00000105221-AKT2",3.38622403819392
0.000415713066884837,0.288456103268087,0.301,0.201,1,"ENSG00000012660-ELOVL5",3.3812063243348
0.000416245706484614,0.301299667770908,0.18,0.101,1,"ENSG00000122299-ZC3H7A",3.38065023314846
0.000426515236428065,0.340033107472456,0.119,0.054,1,"ENSG00000147854-UHRF2",3.37006544989285
0.000428139157489499,0.271116239287924,0.127,0.059,1,"ENSG00000139645-ANKRD52",3.36841504989539
0.000429293006034315,0.280501552722237,0.122,0.057,1,"ENSG00000159388-BTG2",3.36724618691177
0.00043822403774093,0.295107973090748,0.179,0.098,1,"ENSG00000116984-MTR",3.35830380392748
0.000442293580215436,0.399073388940278,0.217,0.135,1,"ENSG00000188641-DPYD",3.35428936426423
0.000444499642382897,0.409252059116663,0.299,0.204,1,"ENSG00000118971-CCND2",3.35212858410028
0.000447317019717067,0.357519026379616,0.188,0.108,1,"ENSG00000166848-TERF2IP",3.34938457728322
0.000456237176643847,0.298644608984362,0.165,0.088,1,"ENSG00000198026-ZNF335",3.34080932898167
0.000456541334344347,0.363095381583507,0.164,0.088,1,"ENSG00000162231-NXF1",3.34051989619101
0.000481252782059908,0.280991518782811,0.106,0.044,1,"ENSG00000174282-ZBTB4",3.31762674687612
0.00048180798813114,0.30701280667931,0.145,0.074,1,"ENSG00000197070-ARRDC1",3.31712600389659
0.000500604406101217,0.31923504413406,0.137,0.069,1,"ENSG00000077454-LRCH4",3.30050533224073
0.000514806126054973,0.426166636502954,0.226,0.14,1,"ENSG00000133943-C14orf159",3.28835629374892
0.000533811383671024,0.472923029451409,0.14,0.071,1,"ENSG00000138293-NCOA4",3.27261216900337
0.000535828148773538,0.274446983128055,0.167,0.091,1,"ENSG00000174197-MGA",3.27097447524459
0.000578732660031629,0.413396993366552,0.164,0.091,1,"ENSG00000089289-IGBP1",3.23752200809562
0.000591536959521651,0.437407006832593,0.22,0.138,1,"ENSG00000123416-TUBA1B",3.2280181152544
0.000593465711866922,0.253087417622607,0.296,0.197,1,"ENSG00000186517-ARHGAP30",3.22660436782507
0.000593524955901645,0.261069097391177,0.309,0.211,1,"ENSG00000101290-CDS2",3.22656101557626
0.000601127663715017,0.319544675703645,0.137,0.069,1,"ENSG00000120685-PROSER1",3.22103328546953
0.00063170526260426,0.325092534891655,0.215,0.135,1,"ENSG00000256594-RP11-705C15.2",3.19948550507418
0.000634630495253488,0.372228539466648,0.205,0.125,1,"ENSG00000076108-BAZ2A",3.19747906302333
0.000638429482104899,0.323644770522123,0.251,0.162,1,"ENSG00000124201-ZNFX1",3.19488706586185
0.000650740553407612,0.304912556737022,0.114,0.052,1,"ENSG00000059378-PARP12",3.18659212768699
0.000695204483205318,-0.482416646366238,0.767,0.771,1,"ENSG00000198786-MT-ND5",3.15788743589044
0.000704696113899118,0.274160407304509,0.159,0.084,1,"ENSG00000112159-MDN1",3.15199812344643
0.000706429267962376,0.28728298764215,0.124,0.059,1,"ENSG00000108883-EFTUD2",3.15093131586984
0.000752846322349301,0.264833009847044,0.231,0.147,1,"ENSG00000114902-SPCS1",3.12329366678356
0.000775700247125593,0.383758058888962,0.122,0.059,1,"ENSG00000135049-AGTPBP1",3.11030607019657
0.000777061113370537,0.300340682491199,0.155,0.084,1,"ENSG00000171867-PRNP",3.10954482398431
0.000783416703489343,0.278311701218607,0.236,0.15,1,"ENSG00000141699-FAM134C",3.10600717295165
0.000796447156199024,0.367653051008656,0.102,0.044,1,"ENSG00000011260-UTP18",3.09884303409072
0.000819165040471497,0.447216321342204,0.182,0.108,1,"ENSG00000166986-MARS",3.08662859037006
0.000834627592774555,-0.421005767098827,0.926,0.843,1,"ENSG00000177954-RPS27",3.07850726161851
0.00084700761253857,0.43459963769462,0.122,0.059,1,"ENSG00000173273-TNKS",3.07211268640054
0.000862655995927304,0.442963734051368,0.175,0.101,1,"ENSG00000099991-CABIN1",3.06416235475378
0.000864905281920256,0.268911306999927,0.203,0.123,1,"ENSG00000264198-RP11-94L15.2",3.0630314506759
0.000875446299939986,0.256197150441748,0.112,0.052,1,"ENSG00000133316-WDR74",3.05777048847831
0.000881121318236562,0.374472228494291,0.172,0.098,1,"ENSG00000141627-DYM",3.05496429111879
0.000884750388179972,0.289131447218523,0.202,0.123,1,"ENSG00000165272-AQP3",3.05317923814579
0.00090772423193267,0.271100925554159,0.359,0.258,1,"ENSG00000147677-EIF3H",3.04204607079655
0.000913922662244157,0.279979433340787,0.22,0.138,1,"ENSG00000139436-GIT2",3.03909055348026
0.000920846234838635,0.370575212634793,0.167,0.093,1,"ENSG00000164463-CREBRF",3.03581288330616
0.000924596914813363,-0.769253583874795,0.374,0.462,1,"ENSG00000113369-ARRDC3",3.03404756004542
0.000926653504067596,0.332448928737026,0.15,0.081,1,"ENSG00000164062-APEH",3.03308262767001
0.000930878153787805,0.322342052607163,0.139,0.071,1,"ENSG00000106344-RBM28",3.03110716176915
0.000942081054203702,0.271916285312511,0.203,0.125,1,"ENSG00000168259-DNAJC7",3.02591173003192
0.000961618524054758,0.262527030850322,0.127,0.064,1,"ENSG00000091073-DTX2",3.0169971792668
0.000970155590863792,0.397516372005682,0.312,0.226,1,"ENSG00000109452-INPP4B",3.01315860920307
0.000995941674307717,0.268667062359262,0.456,0.356,1,"ENSG00000159023-EPB41",3.00176609457632
0.00100859088305465,0.263708416984831,0.117,0.057,1,"ENSG00000119685-TTLL5",2.99628496187285
0.00101063038397781,0.358765331826448,0.152,0.084,1,"ENSG00000225190-PLEKHM1",2.99540764910636
0.00104828464272908,0.299157494458963,0.215,0.138,1,"ENSG00000101294-HM13",2.97952077652995
0.0010585813596035,0.332245878045308,0.322,0.224,1,"ENSG00000175115-PACS1",2.97527575770222
0.00117131678567293,0.271717201096136,0.21,0.13,1,"ENSG00000143466-IKBKE",2.93132563296878
0.00117758419792475,0.377966094913017,0.183,0.113,1,"ENSG00000159592-GPBP1L1",2.92900803079201
0.00118911317032972,0.309981842611668,0.248,0.167,1,"ENSG00000176390-CRLF3",2.92477681072124
0.00120661729276161,0.360594239422186,0.256,0.172,1,"ENSG00000197102-DYNC1H1",2.91843045483834
0.00122169848163034,0.371069412685939,0.347,0.251,1,"ENSG00000197043-ANXA6",2.91303596587901
0.0012899530465433,0.273594239472554,0.121,0.059,1,"ENSG00000107201-DDX58",2.88942609745135
0.00129229297508656,0.282873694759321,0.251,0.162,1,"ENSG00000130402-ACTN4",2.88863901649622
0.00129905192582456,0.375952480108293,0.208,0.13,1,"ENSG00000132824-SERINC3",2.88637348892054
0.00134210059830216,0.419680953904007,0.154,0.086,1,"ENSG00000092330-TINF2",2.87221493003134
0.00135481064500072,0.263599876562786,0.167,0.096,1,"ENSG00000080503-SMARCA2",2.868121399681
0.00146623905720298,0.268723328657338,0.139,0.074,1,"ENSG00000141551-CSNK1D",2.83379521607955
0.0014668913517364,0.347683053276024,0.149,0.084,1,"ENSG00000117362-APH1A",2.83360205186138
0.00153064163305396,0.379586048692638,0.107,0.052,1,"ENSG00000163513-TGFBR2",2.81512647814906
0.00154309128312464,0.300201588462612,0.605,0.521,1,"ENSG00000198851-CD3E",2.81160838204786
0.00155450854219459,0.276905000110405,0.19,0.115,1,"ENSG00000224660-SH3BP5-AS1",2.80840688711852
0.00156774516304481,0.269534248770806,0.281,0.194,1,"ENSG00000073578-SDHA",2.80472453047683
0.00173260341377295,0.347230996005827,0.312,0.224,1,"ENSG00000068831-RASGRP2",2.76130083423963
0.00183849671981671,0.353622695228579,0.137,0.076,1,"ENSG00000140464-PML",2.73553714064787
0.00184647283301707,0.271677108361673,0.245,0.162,1,"ENSG00000132182-NUP210",2.73365707770029
0.00188406998085482,0.427338462375829,0.274,0.197,1,"ENSG00000131503-ANKHD1",2.72490297004917
0.00188733984872813,0.560816440284393,0.119,0.061,1,"ENSG00000185324-CDK10",2.72414989043495
0.00194354496585017,0.28673150554641,0.22,0.145,1,"ENSG00000134109-EDEM1",2.71140540708072
0.00194400875815919,0.344995409291795,0.235,0.157,1,"ENSG00000158987-RAPGEF6",2.71130178281939
0.00199615846066913,0.36967526933447,0.16,0.093,1,"ENSG00000089597-GANAB",2.69980498616357
0.00201415411410534,0.263630456045992,0.192,0.12,1,"ENSG00000165494-PCF11",2.69590730223084
0.00205088555275069,0.35403894384878,0.276,0.197,1,"ENSG00000124181-PLCG1",2.68805857424677
0.00207067325147123,0.283702974490162,0.109,0.054,1,"ENSG00000066044-ELAVL1",2.68388842659115
0.00214739055660955,0.35162608832489,0.106,0.052,1,"ENSG00000179010-MRFAP1",2.66808896108077
0.00217613308184985,0.297530317614038,0.179,0.108,1,"ENSG00000092929-UNC13D",2.6623145487966
0.00218038914540991,-0.46885712319067,0.721,0.705,1,"ENSG00000132475-H3F3B",2.66146598867897
0.00220323332446393,0.347430531183383,0.139,0.076,1,"ENSG00000186001-LRCH3",2.65693950822307
0.00223975403361017,0.447790420776715,0.121,0.064,1,"ENSG00000068028-RASSF1",2.64979967260831
0.00226249420757574,0.442655755589851,0.102,0.049,1,"ENSG00000143437-ARNT",2.64541252399949
0.00228569990322936,0.311487515163041,0.245,0.167,1,"ENSG00000114331-ACAP2",2.64098079009423
0.00233829004289536,0.342962063404785,0.106,0.052,1,"ENSG00000100038-TOP3B",2.63110161968559
0.00234251635227337,0.418310793221814,0.198,0.125,1,"ENSG00000006125-AP2B1",2.63031736877431
0.00234351328857112,0.263483982303847,0.322,0.231,1,"ENSG00000137193-PIM1",2.63013257952941
0.00236264672624169,0.335706768336044,0.147,0.086,1,"ENSG00000164733-CTSB",2.62660121121302
0.00236417876804905,-0.280455601251346,0.911,0.853,1,"ENSG00000229117-RPL41",2.62631968724854
0.00243607509828259,0.265136606057216,0.102,0.049,1,"ENSG00000114062-UBE3A",2.61330932758801
0.00251319232480319,0.321692342225158,0.155,0.091,1,"ENSG00000165416-SUGT1",2.59977427527343
0.00259393793889488,0.25278430191402,0.217,0.143,1,"ENSG00000198734-F5",2.58604041881397
0.00283413553013325,0.317395194373713,0.16,0.096,1,"ENSG00000112685-EXOC2",2.54757938535828
0.00288879791873595,0.25891722385442,0.139,0.079,1,"ENSG00000163428-LRRC58",2.53928283747303
0.0029960182873971,0.268651580220724,0.132,0.071,1,"ENSG00000117676-RPS6KA1",2.52345554007424
0.00304398535373909,-0.561198478980705,0.504,0.543,1,"ENSG00000146457-WTAP",2.51655744152223
0.00310650535268446,0.295173368096325,0.233,0.155,1,"ENSG00000196230-TUBB",2.50772789373626
0.00311054265531969,0.308018970216489,0.263,0.189,1,"ENSG00000145016-KIAA0226",2.50716383873766
0.00311628276274824,0.26124566457828,0.121,0.064,1,"ENSG00000239900-ADSL",2.50636314254963
0.00318954831625091,0.29624499505984,0.412,0.324,1,"ENSG00000198563-DDX39B",2.49627081463839
0.00321367753455499,0.593243990238676,0.245,0.177,1,"ENSG00000183813-CCR4",2.49299770317607
0.00325350777080087,-0.463126757121257,0.071,0.125,1,"ENSG00000116221-MRPL37",2.48764815164354
0.00326437417044986,0.257090434065408,0.188,0.12,1,"ENSG00000103061-SLC7A6OS",2.48620006718281
0.00328556397146276,0.31579661579011,0.172,0.103,1,"ENSG00000131370-SH3BP5",2.48339007247505
0.00338269850035709,0.373776603885192,0.187,0.118,1,"ENSG00000074755-ZZEF1",2.47073670911901
0.00338611715718289,0.295489834965272,0.433,0.351,1,"ENSG00000129353-SLC44A2",2.47029801969495
0.00356987699412134,0.280811078230569,0.177,0.111,1,"ENSG00000182568-SATB1",2.44734674794794
0.00357803074327283,-0.266504239545313,0.372,0.265,1,"ENSG00000023445-BIRC3",2.44635593219336
0.00364618854922623,0.345995404623845,0.122,0.066,1,"ENSG00000154832-CXXC1",2.43816087715903
0.00374903766384595,-0.6236856213132,0.805,0.786,1,"ENSG00000119335-SET",2.42608019651675
0.00383862849408955,0.309921836934845,0.142,0.084,1,"ENSG00000160551-TAOK1",2.4158239172585
0.00388984708141208,0.357060434201052,0.114,0.061,1,"ENSG00000005206-SPPL2B",2.41006747142604
0.00391303258244409,0.34319961113237,0.324,0.241,1,"ENSG00000162645-GBP2",2.40748653586708
0.00402466379912519,0.318187502631649,0.116,0.061,1,"ENSG00000100376-FAM118A",2.39527039263352
0.00422042866804429,0.251455874638574,0.155,0.096,1,"ENSG00000149532-CPSF7",2.37464343559962
0.00428099481707388,0.498484421209964,0.109,0.059,1,"ENSG00000111674-ENO2",2.36845529795816
0.00434326901739468,0.284396845773325,0.147,0.088,1,"ENSG00000100644-HIF1A",2.36218327007325
0.00442906821105427,0.273985317929777,0.246,0.172,1,"ENSG00000125107-CNOT1",2.35368763119495
0.00442986477917688,0.258792664017373,0.142,0.084,1,"ENSG00000152022-LIX1L",2.35360953033531
0.00451074932412249,0.360026445505651,0.293,0.219,1,"ENSG00000162777-DENND2D",2.34575130727944
0.0045403720582247,0.27976243057503,0.14,0.081,1,"ENSG00000100796-SMEK1",2.34290855766859
0.00454473783048482,-0.259474019359701,0.188,0.123,1,"ENSG00000146963-C7orf55-LUC7L2",2.34249116459994
0.0046976183102637,0.327887123056436,0.124,0.069,1,"ENSG00000103365-GGA2",2.32812227331415
0.00477625277881186,0.458607172996535,0.24,0.167,1,"ENSG00000089737-DDX24",2.32091269663202
0.00490001909324643,0.275009651320321,0.268,0.192,1,"ENSG00000135905-DOCK10",2.3098022277112
0.00502020209129236,0.279045868658816,0.312,0.233,1,"ENSG00000055609-KMT2C",2.29927879971424
0.0050761772640791,0.392176159378836,0.102,0.054,1,"ENSG00000145730-PAM",2.29446322040964
0.00510265472680636,0.436512781896741,0.136,0.079,1,"ENSG00000163960-UBXN7",2.29220381738516
0.0051662294246913,0.449752793573447,0.172,0.111,1,"ENSG00000055483-USP36",2.28682631135182
0.00517896440541456,0.319344002327363,0.197,0.13,1,"ENSG00000100991-TRPC4AP",2.28575707384118
0.00529136280535219,0.764258805752842,0.134,0.079,1,"ENSG00000179532-DNHD1",2.27643245979461
0.00534745522411673,0.493127154516405,0.117,0.066,1,"ENSG00000143393-PI4KB",2.27185284322215
0.00534752128456667,0.250017314028834,0.202,0.135,1,"ENSG00000144711-IQSEC1",2.27184747814466
0.00534839547656302,0.362035208666548,0.205,0.138,1,"ENSG00000075539-FRYL",2.27177648717316
0.00539669278048951,0.406042089135512,0.112,0.061,1,"ENSG00000113522-RAD50",2.26787230447245
0.00547248260511145,0.326200898794554,0.175,0.113,1,"ENSG00000113013-HSPA9",2.26181561021067
0.00558764917312267,-0.859690061703543,0.359,0.418,1,"ENSG00000152520-PAN3",2.25277086937245
0.0056947735341104,0.456598508227376,0.145,0.088,1,"ENSG00000120910-PPP3CC",2.24452354196974
0.00592154860140148,0.337500860641621,0.162,0.101,1,"ENSG00000167986-DDB1",2.22756470187619
